candidate_id,candidate_name,spender_id,spender_name,election_type,candidate_state,candidate_district,candidate_office,candidate_party,expenditure_amount,expenditure_date,aggregate_amount,support_or_oppose,purpose,payee,file_number,amendment_indicator,transaction_id,image_number,receipt_date,election_year,previous_file_number,dissemination_date
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1350.47,12-Sep-24,4467463.01,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1815165,N,SE.2,202e15,12-Sep-24,2024,NA,12-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,12-Sep-24,4467463.01,O,WEB AD,RICHARD SALES MEDIA,1815165,N,SE.3,202e15,12-Sep-24,2024,NA,12-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,7062.48,12-Sep-24,4467463.01,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1815165,N,SE.1,202e15,12-Sep-24,2024,NA,12-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2428324.98,10-Oct-24,17208143.87,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1827493,N,SE.1,202e15,15-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2508826.45,26-Sep-24,11894321.96,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1819412,N,SE.1,202e15,1-Oct-24,2024,NA,1-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,96622.67,19-Sep-24,9150091.78,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1818425,N,SE.2,202e15,24-Sep-24,2024,NA,24-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,117371.61,24-Sep-24,9150091.78,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1818425,N,SE.3,202e15,24-Sep-24,2024,NA,24-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2134242.1,19-Sep-24,9150091.78,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1818425,N,SE.1,202e15,24-Sep-24,2024,NA,24-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1350.47,9-Oct-24,14562316.36,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1821708,N,SE.2,202e15,9-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,9-Oct-24,14562316.36,O,WEB AD,STARBOARD ADVERTISING,1821708,N,SE.3,202e15,9-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,7999.98,9-Oct-24,14562316.36,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1821708,N,SE.1,202e15,9-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1785.92,21-Sep-24,6801855.4,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1818215,N,SE.2,202e15,22-Sep-24,2024,NA,21-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,17-Sep-24,6792759,O,WEB AD,RICHARD SALES MEDIA,1816069,N,SE.4,202e15,17-Sep-24,2024,NA,17-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,96622.67,11-Sep-24,6792759,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1816069,N,SE.2,202e15,17-Sep-24,2024,NA,17-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,117371.61,17-Sep-24,6792759,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1816069,N,SE.3,202e15,17-Sep-24,2024,NA,17-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2107301.71,11-Sep-24,6792759,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1816069,N,SE.1,202e15,17-Sep-24,2024,NA,17-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1350.47,30-Sep-24,9162730.23,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1819063,N,SE.2,202e15,30-Sep-24,2024,NA,30-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,30-Sep-24,9162730.23,O,WEB AD,RICHARD SALES MEDIA,1819063,N,SE.3,202e15,30-Sep-24,2024,NA,30-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,7287.98,30-Sep-24,9162730.23,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1819063,N,SE.1,202e15,30-Sep-24,2024,NA,30-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,105223.52,3-Oct-24,14548965.91,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1821440,N,SE.2,202e15,8-Oct-24,2024,NA,8-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,117371.61,8-Oct-24,14548965.91,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1821440,N,SE.3,202e15,8-Oct-24,2024,NA,8-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2432048.82,3-Oct-24,14548965.91,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1821440,N,SE.1,202e15,8-Oct-24,2024,NA,8-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,101860.92,24-Oct-24,20115034.83,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1844281,N,SE.1,202e15,29-Oct-24,2024,NA,29-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1275.47,25-Oct-24,20013173.91,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1843420,N,SE.1,202e15,27-Oct-24,2024,NA,27-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,25-Oct-24,20013173.91,O,WEB AD,RICHARD SALES MEDIA,1843420,N,SE.2,202e15,27-Oct-24,2024,NA,27-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,101860.92,17-Oct-24,20007898.44,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1835250,N,SE.2,202e15,22-Oct-24,2024,NA,22-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,238760.62,22-Oct-24,20007898.44,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1835250,N,SE.3,202e15,22-Oct-24,2024,NA,22-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,2445524.7,17-Oct-24,20007898.44,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1835250,N,SE.1,202e15,22-Oct-24,2024,NA,22-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,7310.48,21-Sep-24,6801855.4,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1818215,N,SE.1,202e15,22-Sep-24,2024,NA,21-Sep-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1500.47,18-Oct-24,17221752.2,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1831395,N,SE.2,202e15,18-Oct-24,2024,NA,18-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,18-Oct-24,17221752.2,O,WEB AD,RICHARD SALES MEDIA,1831395,N,SE.3,202e15,18-Oct-24,2024,NA,18-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,8107.86,18-Oct-24,17221752.2,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1831395,N,SE.1,202e15,18-Oct-24,2024,NA,18-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,1350.47,9-Oct-24,14562316.36,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1830851,A1,SE.2,202e15,17-Oct-24,2024,1821708,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,4000,9-Oct-24,14562316.36,O,WEB AD,RICHARD SALES MEDIA,1830851,A1,SE.3,202e15,17-Oct-24,2024,1821708,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,7999.98,9-Oct-24,14562316.36,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1830851,A1,SE.1,202e15,17-Oct-24,2024,1821708,9-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,100130.92,10-Oct-24,17208143.87,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1827493,N,SE.2,202e15,15-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,0,S,DEMOCRATIC PARTY,117371.61,15-Oct-24,17208143.87,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1827493,N,SE.3,202e15,15-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,161.55,1-May-24,3008.92,O,Mailing Lists (Estimate),The Viguerie Company,1783473,N,F57-97788,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,301.03,8-May-24,4068.27,O,Postage (Estimate),United States Postal Service,1783473,N,F57-97744,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,346.02,1-May-24,3008.92,O,Copy and Production Services; Interest (Estimate),"American Target Advertising, Inc.",1783473,N,F57-97793,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,869.88,1-May-24,3008.92,O,Postage (Estimate),United States Postal Service,1783473,N,F57-97784,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,G,MT,0,S,DEMOCRATIC PARTY,12.47,8-May-24,4068.27,O,Data Processing (Estimate),"Data Management, Inc.",1783473,N,F57-97759,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,G,MT,0,S,DEMOCRATIC PARTY,122.43,8-May-24,4068.27,O,List Brokerage Services (Estimate),American Mailing Lists Corporation,1783473,N,F57-97748,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,1455.15,1-May-24,3008.92,O,Printing (Estimate),Image Direct,1783473,N,F57-97781,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,140.28,1-May-24,3008.92,O,List Brokerage Services (Estimate),American Mailing Lists Corporation,1783473,N,F57-97790,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,P,MT,0,S,DEMOCRATIC PARTY,36.04,1-May-24,3008.92,O,Data Processing (Estimate),"Data Management, Inc.",1783473,N,F57-97796,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,G,MT,0,S,DEMOCRATIC PARTY,503.68,8-May-24,4068.27,O,Printing (Estimate),Image Direct,1783473,N,F57-97739,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90018904,Americans for Constitutional Liberty dba The Conservative Caucus,G,MT,0,S,DEMOCRATIC PARTY,119.74,8-May-24,4068.27,O,Copy and Production Services; Interest (Estimate),"American Target Advertising, Inc.",1783473,N,F57-97754,202e15,16-May-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,6022.07,NA,4374379.19,O,DOOR HANGER PRODUCTION,PEOPLE WHO THINK,1819014,N,SE24.31576,202e15,29-Sep-24,2024,NA,27-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",P,MT,0,S,DEMOCRATIC PARTY,5000,NA,1441704.44,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1762614,N,SE24.26728,202e15,8-Mar-24,2024,NA,6-Mar-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,534108.5,NA,3868734.57,O,MEDIA PLACEMENT,IN PURSUIT OF LLC,1814332,N,SE24.31075,202e15,6-Sep-24,2024,NA,4-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,312.5,NA,5757115.85,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1820513,N,SE24.31686,202e15,4-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,625,NA,5757115.85,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1820513,N,SE24.31685,202e15,4-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,7750,NA,5757115.85,O,MEDIA PRODUCTION,PEOPLE WHO THINK,1820513,N,SE24.31680,202e15,4-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,8625,NA,5757115.85,O,MEDIA PRODUCTION,FP1 STRATEGIES LLC,1820513,N,SE24.31682,202e15,4-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,9375,NA,5757115.85,O,MEDIA PRODUCTION,PEOPLE WHO THINK,1820513,N,SE24.31678,202e15,4-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,625000,NA,5703740.85,O,MEDIA PLACEMENT,IN PURSUIT OF LLC,1820154,N,SE24.31671,202e15,3-Oct-24,2024,NA,1-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,10406.92,NA,4305217.11,O,MAILER PRODUCTION,PEOPLE WHO THINK,1818644,N,SE24.31536,202e15,25-Sep-24,2024,NA,23-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,13937.25,NA,4305217.11,O,MAILER PRODUCTION,PEOPLE WHO THINK,1818644,N,SE24.31503,202e15,25-Sep-24,2024,NA,24-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,18152.06,23-Sep-24,4305217.11,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1818644,N,SE24.31537,202e15,25-Sep-24,2024,NA,23-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,25743.58,24-Sep-24,4305217.11,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1818644,N,SE24.31504,202e15,25-Sep-24,2024,NA,24-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,10406.92,NA,4362335.06,O,MAILER PRODUCTION,PEOPLE WHO THINK,1818935,N,SE24.31548,202e15,27-Sep-24,2024,NA,25-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,18152.06,25-Sep-24,4362335.06,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1818935,N,SE24.31549,202e15,27-Sep-24,2024,NA,25-Sep-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,625,16-Oct-24,6236137.71,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1830271,N,SE24.32418,202e15,16-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,2500,16-Oct-24,6236137.71,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1830271,N,SE24.32369,202e15,16-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,5741.89,16-Oct-24,6236137.71,O,DOOR HANGER PRODUCTION,PEOPLE WHO THINK,1830271,N,SE24.32477,202e15,16-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,17250,16-Oct-24,6236137.71,O,MEDIA PRODUCTION,FP1 STRATEGIES LLC,1830271,N,SE24.32408,202e15,16-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,23955.16,NA,6103030.47,O,MAILER PRODUCTION,PEOPLE WHO THINK,1823399,N,SE24.31945,202e15,11-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,41972.8,9-Oct-24,6103030.47,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1823399,N,SE24.31946,202e15,11-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,11942.01,NA,6607967.78,O,MAILER PRODUCTION,PEOPLE WHO THINK,1841856,N,SE24.32902,202e15,24-Oct-24,2024,NA,23-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,19815.77,23-Oct-24,6607967.78,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1841856,N,SE24.32903,202e15,24-Oct-24,2024,NA,23-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,312.5,NA,6544452.23,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1835933,N,SE24.32668,202e15,22-Oct-24,2024,NA,21-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,625,NA,6544452.23,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1835933,N,SE24.32666,202e15,22-Oct-24,2024,NA,21-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,12093.67,NA,6462639.57,O,MAILER PRODUCTION,PEOPLE WHO THINK,1833099,N,SE24.32633,202e15,19-Oct-24,2024,NA,19-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,14225.26,NA,6462639.57,O,MAILER PRODUCTION,PEOPLE WHO THINK,1833099,N,SE24.32590,202e15,19-Oct-24,2024,NA,19-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,21219.6,NA,6462639.57,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1833099,N,SE24.32634,202e15,19-Oct-24,2024,NA,19-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,25743.58,NA,6462639.57,O,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,1833099,N,SE24.32591,202e15,19-Oct-24,2024,NA,19-Oct-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,7525,NA,358550,O,MEDIA PRODUCTION,PEOPLE WHO THINK,1787439,N,SE24.29184,202e15,5-Jun-24,2024,NA,5-Jun-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,170000,NA,358550,O,DIGITAL AD PLACEMENT,IN PURSUIT OF LLC,1787439,N,SE24.29187,202e15,5-Jun-24,2024,NA,5-Jun-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",P,MT,0,S,DEMOCRATIC PARTY,225,NA,2178545.34,O,MEDIA PRODUCTION,PEOPLE WHO THINK,1787439,N,SE24.29191,202e15,5-Jun-24,2024,NA,3-Jun-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",P,MT,0,S,DEMOCRATIC PARTY,5000,NA,2178545.34,O,DIGITAL AD PLACEMENT,IN PURSUIT OF LLC,1787439,N,SE24.29189,202e15,5-Jun-24,2024,NA,3-Jun-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,2500,NA,2050422,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1808872,N,SE24.29759,202e15,8-Aug-24,2024,NA,6-Aug-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,53425,NA,2050422,O,MEDIA PRODUCTION,PEOPLE WHO THINK,1808872,N,SE24.29764,202e15,8-Aug-24,2024,NA,6-Aug-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,500000,NA,2050422,O,MEDIA PLACEMENT,IN PURSUIT OF LLC,1808872,N,SE24.29762,202e15,8-Aug-24,2024,NA,6-Aug-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,10274.71,NA,937572,O,DOOR HANGER PRODUCTION,PEOPLE WHO THINK,1807868,N,SE24.29720,202e15,3-Aug-24,2024,NA,2-Aug-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,17250,NA,912022.58,O,MEDIA PRODUCTION,FP1 STRATEGIES LLC,1795743,N,SE24.29496,202e15,10-Jul-24,2024,NA,8-Jul-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,225000,NA,912022.58,O,MEDIA PLACEMENT,IN PURSUIT OF LLC,1795743,N,SE24.29492,202e15,10-Jul-24,2024,NA,8-Jul-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,2500,NA,912022.58,O,MEDIA PRODUCTION,TARGETED VICTORY LLC,1797103,A1,SE24.29493,202e15,12-Jul-24,2024,1795743,8-Jul-24
S6MT00162,"TESTER, R. JON",C00687103,"Americans for Prosperity Action, Inc. (AFP Action) DBA CVA Action and DBA LIBRE Action",G,MT,0,S,DEMOCRATIC PARTY,17250,NA,912022.58,O,MEDIA PRODUCTION,FP1 STRATEGIES LLC,1797103,A1,SE24.29496,202e15,12-Jul-24,2024,1795743,8-Jul-24
